MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;loss;Execution_time;Device
TCN_775;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;252375.62;502.37;0.022616036;357.0641;0.012511316;0.00017323393;0.012564178;0.009211049;1.2575183063745499;0.009209483;1.5353026;0.017582305;2.160088;-1413991300.0;0.09343692601486776;4857691600.0;2985.6944188243883;0.10537367510696212;[0.11812353513643899, 0.06914410656988088, 0.06347896576632536, 0.06027862660464414, 0.058445086407236856, 0.057132436415174584, 0.05622693257987361, 0.055306163755529825, 0.05433842857652884, 0.05402698187282643, 0.05335984054689775, 0.052934468912943594, 0.0524673219628221, 0.05213148597029468, 0.051926853557338795, 0.05135159277089773, 0.05134406112989571, 0.05083655709871028, 0.05055704793979462, 0.05030685237471029, 0.04990081458971961, 0.04992891031116468, 0.049356557929377744, 0.049370965770793855, 0.049135843226680916];841.0109026432037;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_776;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;259856.66;509.76138;0.022948787;365.36166;0.012802058;-0.00317201;0.012967793;0.00956489;1.2905693612992764;0.009560678;1.5709805;0.018415235;2.1918695;-2348789500.0;0.09560824264550752;5293625300.0;3295.23900737618;0.11895161913061955;[0.12334953555885243, 0.07036479881170496, 0.06407637776282565, 0.06115498597966229, 0.05941409310926722, 0.05780556940135675, 0.057155164365769354, 0.05622855092568418, 0.05541620020218723, 0.0547693600975449, 0.054064465625826105, 0.053753140334692695, 0.053364674938060803, 0.052886223501255464, 0.052460528348849914, 0.05225421477542585, 0.05178840989244192, 0.05143364786973401, 0.051208374807535414, 0.050847163290347865, 0.05061377179325476, 0.05050685058827643, 0.050267266112160855, 0.0498884282700522, 0.04991032937045993];850.6215653419495;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_791;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;144;64;25;266341.6;516.08295;0.023233375;379.92276;0.013312271;-0.004592392;0.013361236;0.010053864;1.3299972750246525;0.010041313;1.6335903;0.018083759;2.2190511;-3666376400.0;0.09941860507559813;5620805000.0;3489.3110310047073;0.12279497505258968;[0.1973966168456408, 0.07441703231853247, 0.06535210396107793, 0.06156418254863724, 0.058597965768279296, 0.056906627480899696, 0.05594611008289746, 0.05443105751006359, 0.05350202365197953, 0.05297316148462637, 0.05230848945060503, 0.05157748687755779, 0.050966348800383886, 0.050517945117070966, 0.05000287688447384, 0.04951895154278728, 0.04925121942270841, 0.04883960247126938, 0.048444590855952964, 0.048384324650657604, 0.0478603962929368, 0.04761730169291207, 0.04708986937744434, 0.04735945962985855, 0.04684463807999952];1153.5547020435333;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_800;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8], 'dropout_rate': 0};24;144;64;25;276697.6;526.0205;0.02368075;378.94788;0.013278111;-0.0021517086;0.013334899;0.009807575;1.3313858769834042;0.009797852;1.6293985;0.018576663;2.2617807;-2146014600.0;0.09916349423532769;5052223000.0;3331.373585440446;0.11801426446665564;[0.8511758741671195, 0.09948879290512799, 0.07795928545285466, 0.06803787118586954, 0.06312040584732614, 0.060111427485128044, 0.05806427979096152, 0.05638049762842922, 0.05514465840353005, 0.054056264352950675, 0.053455918427597, 0.05239528665250742, 0.05145910378290429, 0.051056379836568785, 0.050418711285008196, 0.05020314076924704, 0.04957302277307975, 0.04936918237643331, 0.04887250691489558, 0.04888091032627128, 0.04825079493626822, 0.04785376866831336, 0.047425465998075414, 0.04736469231690222, 0.047061680391143355];1614.4746646881104;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_824;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6], 'dropout_rate': 0};24;144;64;25;273979.06;523.4301;0.023564134;377.05737;0.013211869;-0.0028730768;0.013325653;0.009755654;1.32885305210948;0.00974808;1.6212697;0.01846872;2.2506423;-2071529000.0;0.09866878566646883;4826243600.0;3354.228327353832;0.11952382208164232;[1.0462877325149786, 0.10461415679265525, 0.079266522212016, 0.06953270876246195, 0.06355193247804752, 0.06095115888874178, 0.058045325534341406, 0.05676545666510667, 0.05603961932678121, 0.054550417914768265, 0.05402036486116855, 0.05318201496572808, 0.05216139810048648, 0.05162559538746712, 0.051379682982457826, 0.05035593577786348, 0.05016154883307695, 0.04952619624924767, 0.04932289032312648, 0.04905059024053444, 0.048582045006028814, 0.04799788647483399, 0.04788274163237055, 0.04759810113594422, 0.04701017675760108];1540.19673037529;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_894;{'nb_filters': 128, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;308717.16;555.6232;0.025013426;398.71375;0.013970695;-0.00091436575;0.01396494;0.010165631;1.396683044731617;0.010160755;1.7143877;0.019285891;2.3890657;-1498776400.0;0.10433585083759853;5393702400.0;3385.136764648354;0.11924896399266952;[3.691158897646648, 0.17270542945809442, 0.11484284840872981, 0.08293917272468036, 0.07218098713228235, 0.06624035925909187, 0.06231532702363717, 0.05896849729267884, 0.05737293094691443, 0.055515245863298104, 0.05411228842815487, 0.05339052119881594, 0.052154582923967255, 0.05166791748214609, 0.051080297591596345, 0.05022517039061285, 0.04964050899379754, 0.049393439792603945, 0.04908414620657675, 0.04900983731711702, 0.04810783953810666, 0.047895165523432454, 0.04762301703052601, 0.047685656597792815, 0.04671289061120441];3133.48264670372;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_895;{'nb_filters': 128, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;338145.6;581.50287;0.026178492;416.34317;0.01458842;-0.0018592397;0.014598679;0.010555113;1.4571120031177998;0.010549014;1.7901906;0.02026174;2.5003443;-1726064900.0;0.10894914227092975;5635182600.0;3604.461941478707;0.1275575323483348;[4.026115022635581, 0.17842654259843627, 0.10924882379024, 0.08398759974007665, 0.07244646111747194, 0.06562326502965511, 0.06121764089363506, 0.05924566649824961, 0.056939554982269366, 0.0562113406221914, 0.054204491229598965, 0.05344820356471925, 0.05250395623982373, 0.05183900685710485, 0.050745369264502814, 0.0502669808091818, 0.04955891617788978, 0.050954308297903705, 0.04918173626589085, 0.04921801264215481, 0.04819749381434107, 0.04804825119595236, 0.04828675618801247, 0.047695480068655254, 0.048326703625894904];3043.759216785431;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_947;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;144;64;25;246337.03;496.32352;0.022343831;363.71692;0.012744428;-0.0034254505;0.012929858;0.009610785;1.2881698086857796;0.009601215;1.5639085;0.017696844;2.13409;-2564790500.0;0.09517783934658043;5091425300.0;3241.1791728730645;0.11685374673724624;[0.1527046324830629, 0.07555932399697805, 0.06657956792659872, 0.0627664547349157, 0.06068192182026425, 0.05886377210088366, 0.05768752240725582, 0.05634963991242657, 0.05572242455652693, 0.0547128458403212, 0.053938503968610246, 0.05335782977121439, 0.053255938480014496, 0.05256804915808632, 0.05193691677376755, 0.0516721621512515, 0.05133746174561285, 0.05058815718963635, 0.05044735315493994, 0.05014211446670869, 0.04994175854723102, 0.049793376850526615, 0.04937486759371951, 0.049345169953433986, 0.049104490320211046];1545.3322989940643;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_962;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;262055.17;511.91324;0.023045659;370.04346;0.012966106;-0.0019605074;0.012994466;0.009607246;1.2971815653145313;0.0096014235;1.5911113;0.01787023;2.2011223;-1953338200.0;0.0968333792338932;5185631000.0;3208.6199943662436;0.11375359837966502;[0.411009361076484, 0.08709573536398824, 0.07159200042146613, 0.06487945717309658, 0.060833717302846174, 0.058279916061577765, 0.05700030457076879, 0.055419407117343285, 0.05436502790764461, 0.05339993895440698, 0.05260029902735953, 0.052074672757161024, 0.05132467399938622, 0.05060937149797426, 0.05010670451504073, 0.05005355958664537, 0.049230978092092384, 0.04894929682595389, 0.04864834422154187, 0.04801319612442692, 0.04781253982864978, 0.04754873157383184, 0.047130642318746224, 0.0467860672505832, 0.04672394472273601];2361.3225865364075;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_963;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;236974.92;486.8007;0.021915127;354.41037;0.012418332;-0.0014180318;0.01243304;0.00932855;1.2417515739798546;0.009322861;1.5238922;0.016905343;2.0931432;-2150834700.0;0.09274249183645311;5002216400.0;3050.059648094611;0.10684267935356742;[0.39708040278704376, 0.0874969748956947, 0.07172037072624386, 0.064987377184222, 0.06116591885933738, 0.058441352561132684, 0.057122793265368864, 0.0555854281418361, 0.05433700147352417, 0.05355084708088869, 0.05273357027406515, 0.051854841807663324, 0.05117802195004964, 0.05051574538853328, 0.04983340227302534, 0.04930878298216137, 0.049035486739208024, 0.04834532667546516, 0.04802509118731028, 0.047811915485968956, 0.0472941487060795, 0.04718711130242542, 0.04674896779949634, 0.04641907028978926, 0.04603828257579693];2363.309398651123;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_971;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16], 'dropout_rate': 0};24;144;64;25;381185.9;617.4025;0.027794648;444.49158;0.0155747235;-0.0037935388;0.015628219;0.0113697285;1.5575898811221123;0.011353292;1.911223;0.021581065;2.6547053;-3136407800.0;0.1163150414583347;6160471000.0;3990.272166645632;0.14101658744529305;[5.138506885355403, 0.1642322329327696, 0.1065420884384265, 0.08033025805352143, 0.069693157757928, 0.06404565859032803, 0.061283909086655625, 0.059177264840336787, 0.05715494777996285, 0.055768152770787255, 0.054618190327063124, 0.05360070199445959, 0.05290527896628724, 0.05241484615837576, 0.051417345499697786, 0.05091815686611618, 0.05209193587537062, 0.050082679778069246, 0.05001637689402435, 0.049529096442794344, 0.049082553933392496, 0.048736731248570614, 0.048537018872509656, 0.0486445450836745, 0.04801113223132004];3320.792511701584;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_995;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;144;64;25;2986797.8;1728.2355;0.07780288;1264.3396;0.04430172;-0.0044173608;0.04451057;0.03244496;4.426642879843712;0.032493476;5.4364023;0.06038573;7.4310594;-2518394600.0;0.33085376775156244;17603449000.0;10762.123243401871;0.38013570520631346;[7.964300311816803, 0.21538320906047875, 0.1228258819344432, 0.0874074053413176, 0.0724498287786104, 0.06568509919315192, 0.06108206061228318, 0.05837383385248771, 0.056308136231662, 0.05554559645156982, 0.053889609975295974, 0.0526502862900763, 0.05196653259816495, 0.05135088562637847, 0.05053409337654698, 0.05034781712992726, 0.14973449165659483, 0.10139608977817743, 0.08590980360002258, 0.0750448824247241, 0.07507870194846535, 0.06843774514572211, 2.422794906154815, 20.74996650054291, 0.28493566240315865];3498.4561002254486;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1063;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;144;64;25;815935.75;903.2916;0.040665;622.575;0.021814663;-0.0039992905;0.021758387;0.014586553;2.1662870422005653;0.014572247;2.6769454;0.030942755;3.8839707;-3400130000.0;0.16291612097014985;8644487000.0;5610.2725105207555;0.19626170806011625;[0.9729710908223794, 0.103295724034266, 0.0785245811478937, 0.06890972745345006, 0.20260653575593152, 0.08750301192853133, 0.07487895460533585, 0.06893026290450795, 0.06467053717738773, 0.11673820738774257, 0.09602601714196303, 0.08105643600752258, 0.07368971924425906, 0.12599815052654556, 0.0899701248379867, 0.08107435011814947, 0.075083699254662, 0.07086464034439911, 0.06804146652778637, 0.06542164565294112, 0.06387093436791019, 0.06227337613084891, 0.060981719835767, 0.06177747744592927, 0.05962255390699732];3115.1891765594482;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1076;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 4, 'dilations': [1, 3, 9], 'dropout_rate': 0};24;144;64;25;362115.4;601.76025;0.027090454;431.79608;0.015129881;-0.0035924863;0.01525823;0.010853419;1.5201734378933907;0.010840507;1.856635;0.021193538;2.5874457;-2046756700.0;0.11299287437153648;5744786000.0;3835.5162489280065;0.13783664109924051;[0.9540451537922072, 0.10441633265904814, 0.08056622059560811, 0.0701400005686401, 0.06455760041133059, 0.06185392758083875, 0.059443435989262335, 0.05773897014818073, 0.056448554641894536, 0.055418503424105064, 0.054364771817420096, 0.05348459495131673, 0.052759592375194835, 0.052339587390382226, 0.05175631360663185, 0.050623115187716165, 0.050509260568507436, 0.049987011281659395, 0.049925994352850146, 0.04968561249070438, 0.049270547004647926, 0.04872418348834374, 0.048447680105479354, 0.04843385247833488, 0.04752715459314143];3010.7158811092377;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1200;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;249032.11;499.03116;0.022465724;360.65997;0.012637313;-0.0017596993;0.0127212675;0.00945869;1.2698445469141006;0.009452425;1.5507642;0.017585121;2.1457322;-2061212400.0;0.09437789889867858;4873981400.0;3138.3779920039474;0.11126691420462019;[0.11573509382180992, 0.06984634102702543, 0.06389733236535332, 0.06098764691224915, 0.05891699477574071, 0.05770405223374081, 0.056179246014052546, 0.05546840090404259, 0.05463564484190073, 0.05387170802972624, 0.05318783702542154, 0.05259667488757485, 0.05223741252280891, 0.051722942640998214, 0.05152622981147439, 0.05109027180441367, 0.05073408575807528, 0.050471780852635345, 0.050102052281836174, 0.049669058711056556, 0.04946320355180976, 0.04931017741736195, 0.0491625065365496, 0.04888945319548579, 0.04872700755776957];1638.4506649971008;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1201;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;64;25;245121.1;495.09705;0.022288617;359.1688;0.012585063;-0.0014610862;0.012582562;0.009393344;1.256556436419487;0.0093888;1.5443524;0.017137742;2.1288161;-2164603100.0;0.09398768140302773;5150612000.0;3099.0930390782232;0.10831059739362815;[0.12742854212708044, 0.07258594935047785, 0.06507078460371142, 0.0618541037675675, 0.059620702978109334, 0.057702838395306925, 0.05656954387002708, 0.05567652241755075, 0.05491394715983738, 0.054117654664339127, 0.05354252350248606, 0.053076603669770725, 0.05251273899113781, 0.05187217355875857, 0.05154681019841256, 0.05125898680521357, 0.05077198466013065, 0.050587136684363404, 0.05009610886215428, 0.050072263187404986, 0.04956185118199385, 0.04947713205173747, 0.04925878448617716, 0.04914965574126325, 0.048713483347771064];1649.8371796607971;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1216;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;144;64;25;228555.03;478.07428;0.021522274;351.40237;0.012312933;-0.0008622353;0.012411885;0.009319563;1.2395195662975311;0.009319695;1.5109584;0.016887644;2.0556216;-1617551200.0;0.09195536111238867;5023568400.0;2953.6402210863675;0.10514663056488519;[0.23350317312044766, 0.07668051224316726, 0.06724859396785941, 0.06222509996832192, 0.059817444677375806, 0.0576223871493373, 0.055737597715839866, 0.055093714850032255, 0.05363042072001065, 0.0532638302341946, 0.05254293975964283, 0.05175999006510454, 0.050896031432600415, 0.050352538462254154, 0.0497358649890344, 0.0490964099577837, 0.04851660395192507, 0.04819143197584053, 0.04797217183612094, 0.047319462371541374, 0.04747044633405222, 0.04663971515463785, 0.046476531385368725, 0.04570043007563525, 0.04546748096223812];2483.3865764141083;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1225;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8], 'dropout_rate': 0};24;144;64;25;2053855.5;1433.1279;0.064517535;956.41846;0.033512343;-0.004282621;0.033180285;0.02080908;3.3170148730278015;0.020766864;4.112404;0.04807447;6.162156;-4000054300.0;0.2502766352827292;14002655000.0;8589.206304639181;0.2978459979907486;[1.309433003996592, 0.10617922521221164, 0.08124961047141416, 0.06970553166116635, 0.06412308960458438, 0.061268739889298734, 0.05918524515367738, 0.05710668892109322, 0.08062765101602279, 0.08932275652953924, 0.07422393732046148, 0.06846117406068179, 0.07261150584818772, 0.06465311907736952, 0.06233749516816551, 0.05991760861611213, 0.05800886051466001, 7.358295712180461, 0.14408004420726941, 0.11095473914141363, 0.09018928456696669, 0.7189154915819373, 0.13597978970036373, 0.11130388485006808, 0.09435978551307923];3535.354166507721;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1249;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6], 'dropout_rate': 0};24;144;64;25;1357469.6;1165.105;0.05245149;792.3429;0.02776323;-0.00373513;0.027871892;0.018465413;2.7764901518821716;0.018454095;3.4069126;0.040422183;5.0097146;-4273415000.0;0.20734115577427217;10439931000.0;7155.618688609082;0.25071333756823466;[1.1525506205997997, 0.10328565478731193, 0.08038106941307795, 0.0691081863818322, 0.06386789710521107, 0.06091202548531792, 0.11446005531615143, 0.09228493626555298, 0.09744933324913295, 0.08008857268810039, 0.17596435036920924, 0.08870466712825897, 0.07700806377521778, 0.0713608729926784, 0.06721082584250061, 0.06543276234735651, 0.06289569558962356, 0.06192704694915662, 0.07549273604914178, 0.06183569436427474, 3.9737864513811143, 0.1129672373843894, 0.08947509813168168, 0.08057398997331293, 0.1869817937085961];3370.508219242096;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_0;{'num_stack_layers': 1, 'units': 32, 'dropout': 0};24;144;64;25;906581.06;952.1455;0.042864338;643.337;0.02254215;-0.00038031093;0.022331024;0.014593;2.2394834086298943;0.01457599;2.7662177;0.03217841;4.094031;-1975795700.0;0.16834912066207772;8526337000.0;5590.727087920322;0.19294363149998425;[0.1565215426633121, 0.10441974174591485, 0.0882599043846264, 0.08421006724675631, 0.0795055068810562, 0.0812858622673161, 0.0761489306996416, 0.10824993293420977, 0.0792772095663029, 0.07409855800483517, 0.07243129725188542, 0.07169436326171655, 0.07077089750304762, 0.07084564979844805, 0.06921500150587676, 0.06856621350605213, 0.06787589698614808, 0.06725629692027266, 0.06678345803095298, 0.06699464221522951, 0.06579829421638822, 0.0654558371856036, 0.06428100317079129, 0.06605092290054355, 0.06363925997117797];528.2565801143646;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_1;{'num_stack_layers': 1, 'units': 64, 'dropout': 0};24;144;64;25;2189211.0;1479.5983;0.06660956;993.426;0.034809064;-0.012255231;0.035282463;0.021213736;3.4676454961299896;0.021171454;4.271529;0.05291026;6.3619704;-3792990000.0;0.2599608093172114;12335012000.0;9483.895276741743;0.3432509054656422;[0.15802188006506362, 0.09563458517015558, 0.08463090598368159, 0.07590055035874467, 0.07452542278252272, 0.08286189817358885, 0.07608358510910034, 0.07988359063282315, 0.07101773203814664, 0.06730763848051109, 0.06836931225693912, 0.06580344699423903, 0.06463317487481629, 0.06419988347632259, 0.06285695069756643, 0.06206849854651597, 0.06140492348590302, 0.061034348016526185, 0.08539856832124029, 0.07280655240918284, 0.0712607016189184, 0.06440729395229812, 0.06050460089379148, 0.058975149470059864, 0.0670135497234512];581.7994554042816;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_2;{'num_stack_layers': 1, 'units': 128, 'dropout': 0};24;144;64;25;371452.3;609.4689;0.027437486;430.13303;0.015071609;-0.001175061;0.015201199;0.010886706;1.5212219208478928;0.010876995;1.8494842;0.021485584;2.620592;-2110986900.0;0.11255768596205748;5329746400.0;3694.404894615866;0.13222191115492768;[0.13643009498911624, 0.08268932140161453, 0.08617331968507563, 0.08435147527492007, 0.07106357064863948, 0.07106576083940154, 0.06671229001110462, 0.06675710173499366, 0.06455542139378077, 0.06374825872439698, 0.06782767434151382, 0.06550989998270748, 0.06197054481747444, 0.060134697484763064, 0.058931195598234405, 0.057883006080338056, 0.05670413831719803, 0.05604121179421429, 0.05547537199118247, 0.054340901187970365, 0.053629348496312915, 0.05304334338636477, 0.05269356204488207, 0.05172599722646662, 0.05127729008058273];675.536721944809;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_3;{'num_stack_layers': 2, 'units': 32, 'dropout': 0};24;144;64;25;971338.0;985.5648;0.04436883;649.0527;0.022742424;0.00071832165;0.022395724;0.014501836;2.2536296397447586;0.014480418;2.790794;0.032869574;4.237728;-1542450200.0;0.16984482416891697;8676274000.0;5639.139545721288;0.19286230535111668;[0.14499709824848106, 0.0882839793011028, 0.07891045647984284, 0.07438161431387857, 0.07171994385644519, 0.08219067002891392, 0.07323252231156592, 0.07052540767152866, 0.06973880562781185, 0.06843238767048528, 0.06908599847996746, 0.0663364231233691, 0.06709604608460892, 0.0656089446307042, 0.06494875610127465, 0.06434919830006783, 0.06313153361270955, 0.06280066280709291, 0.062118366988547204, 0.06148853860749769, 0.06140304941179425, 0.060392585118051643, 0.06037158382162128, 0.06074899107404533, 0.06145158069283064];974.1792557239532;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_4;{'num_stack_layers': 2, 'units': 64, 'dropout': 0};24;144;64;25;379165.94;615.7645;0.027720908;439.13715;0.015387108;-0.0010367202;0.015527237;0.01110589;1.5528267249464989;0.011098884;1.8882;0.021848742;2.6476617;-2643159800.0;0.11491388808585723;5789202000.0;3751.04744143382;0.13422396794995783;[0.11679084555868909, 0.09675756450319302, 0.08261000207438164, 0.07492743987601605, 0.07278779638550079, 0.07156670980534638, 0.0668816996693505, 0.0660667320695603, 0.06505967772296396, 0.06444328609876757, 0.06432078302855376, 0.06237889357239853, 0.0615041448391723, 0.06039910423686685, 0.05887003961750959, 0.0578005545218241, 0.057403558561487746, 0.05661595515668808, 0.055758782369296725, 0.05511021832796825, 0.054155741847034845, 0.05359169643994832, 0.05292956084597585, 0.05245645342768509, 0.05208963810407257];1088.683889389038;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
